$GPRMC,145337.00,V,,,,,,,030625,,,N*78

$GPVTG,,,,,,,,,N*30

$GPGGA,145337.00,,,,,0,00,99.99,,,,,,*61
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30

$GPGSV,5,1,19,01,,,30,02,,,29,03,,,35,04,,,35*79
$GPGSV,5,2,19,05,,,35,07,,,34,11,,,31,12,,,33*74

$GPGSV,5,3,19,14,,,33,15,,,32,16,,,31,17,,,31*76

$GPGSV,5,4,19,18,,,32,21,,,32,24,,,29,26,,,32*72

$GPGSV,5,5,19,27,,,31,32,,,29,40,,,34*7F
$GPGLL,,,,,145337.00,V,N*4D

$GPTXT,01,01,02,u-blox ag - www.u-blox.com*50
$GPTXT,01,01,02,HW  UBX-G70xx   00070000 FF7FFFFFo*69

$GPTXT,01,01,02,ROM CORE 1.00 (59842) Jun 27 2012 17:43:52*59

$GPTXT,01,01,02,PROTVER 14.00*1E

$GPTXT,01,01,02,ANTSUPERV=AC SD PDoS SR*20
$GPTXT,01,01,02,ANTSTATUS=OK*3B

$GPTXT,01,01,02,LLC FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFD*2C

$GPRMC,145338.00,V,,,,,,,030625,,,N*77
$GPVTG,,,,,,,,,N*30

$GPGGA,145338.00,,,,,0,00,99.99,,,,,,*6E
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30

$GPGSV,5,1,19,01,,,30,02,,,28,03,,,35,04,,,34*79
$GPGSV,5,2,19,05,,,34,07,,,34,11,,,31,12,,,32*74

$GPGSV,5,3,19,14,,,34,15,,,31,16,,,30,17,,,30*72
$GPGSV,5,4,19,18,,,32,21,,,32,24,,,29,26,,,33*73

$GPGSV,5,5,19,27,,,30,32,,,29,40,,,33*79

$GPGLL,,,,,145338.00,V,N*42

$GPRMC,145339.00,V,,,,,,,030625,,,N*76
$GPVTG,,,,,,,,,N*30
$GPGGA,145339.00,,,,,0,00,99.99,,,,,,*6F
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30

$GPGSV,5,1,19,01,,,30,02,,,29,03,,,34,04,,,34*79
$GPGSV,5,2,19,05,,,34,07,,,34,11,,,32,12,,,32*77

$GPGSV,5,3,19,14,,,34,15,,,31,16,,,30,17,,,29*7A

$GPGSV,5,4,19,18,,,32,21,,,31,24,,,28,26,,,32*70
$GPGSV,5,5,19,27,,,29,32,,,28,40,,,33*70

$GPGLL,,,,,145339.00,V,N*43

$GPRMC,145340.00,V,,,,,,,030625,,,N*78
$GPVTG,,,,,,,,,N*30
$GPGGA,145340.00,,,,,0,00,99.99,,,,,,*61

$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,5,1,19,01,,,29,02,,,29,03,,,34,04,,,35*70

$GPGSV,5,2,19,05,,,35,07,,,34,11,,,32,12,,,32*76
$GPGSV,5,3,19,14,,,33,15,,,32,16,,,30,17,,,29*7E

$GPGSV,5,4,19,18,,,32,21,,,31,24,,,28,26,,,32*70

$GPGSV,5,5,19,27,,,29,32,,,28,40,,,32*71
$GPGLL,,,,,145340.00,V,N*4D

$GPRMC,145341.00,V,,,,,,,030625,,,N*79
$GPVTG,,,,,,,,,N*30

$GPGGA,145341.00,,,,,0,00,99.99,,,,,,*60
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30

$GPGSV,5,1,19,01,,,29,02,,,29,03,,,34,04,,,35*70
$GPGSV,5,2,19,05,,,35,07,,,34,11,,,33,12,,,33*76

$GPGSV,5,3,19,14,,,34,15,,,32,16,,,30,17,,,29*79
$GPGSV,5,4,19,18,,,32,21,,,31,24,,,27,26,,,33*7E

$GPGSV,5,5,19,27,,,30,32,,,27,40,,,32*76
$GPGLL,,,,,145341.00,V,N*4C

$GPRMC,145342.00,V,,,,,,,030625,,,N*7A
$GPVTG,,,,,,,,,N*30

$GPGGA,145342.00,,,,,0,00,99.99,,,,,,*63
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30

$GPGSV,5,1,19,01,,,29,02,,,28,03,,,34,04,,,35*71
$GPGSV,5,2,19,05,,,35,07,,,35,11,,,33,12,,,33*77
$GPGSV,5,3,19,14,,,34,15,,,32,16,,,31,17,,,30*70

$GPGSV,5,4,19,18,,,32,21,,,32,24,,,28,26,,,33*72
$GPGSV,5,5,19,27,,,30,32,,,28,40,,,33*78

$GPGLL,,,,,145342.00,V,N*4F

$GPRMC,145343.00,V,,,,,,,030625,,,N*7B
$GPVTG,,,,,,,,,N*30

$GPGGA,145343.00,,,,,0,00,99.99,,,,,,*62

$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30

$GPGSV,5,1,19,01,,,29,02,,,29,03,,,34,04,,,35*70
$GPGSV,5,2,19,05,,,35,07,,,35,11,,,33,12,,,33*77

$GPGSV,5,3,19,14,,,34,15,,,32,16,,,31,17,,,30*70
$GPGSV,5,4,19,18,,,32,21,,,32,24,,,28,26,,,33*72
$GPGSV,5,5,19,27,,,30,32,,,29,40,,,33*79

$GPGLL,,,,,145343.00,V,N*4E

